timestamp,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_temp_c,gpu_power_w,kv_cache_pct,requests_running,requests_waiting,gen_tokens_total,prompt_tokens_total,preemptions,prefix_cache_hit_rate,ttft_avg_ms,itl_avg_ms,e2e_avg_ms,cpu_mem_rss_mb,cpu_mem_rss_peak_mb,cpu_mem_vms_mb,host_mem_used_mb,host_mem_total_mb,weight_mem_gib,kv_cache_capacity_gib,kv_mem_used_gib,kv_to_weight_ratio,kv_bytes_per_token,tokens_in_flight
2026-04-30T22:12:40.469987,31166.0,97887.0,0.0,51.0,85.21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4276.29296875,4276.29296875,174423.1953125,7872.04296875,160970.03125,15.67,0,0,0.0,0,0
2026-04-30T22:12:41.509368,31166.0,97887.0,95.0,55.0,193.38,0.0,0.0,0.0,16.0,4096.0,0.0,0.0,675.4820346832275,11.347833399971327,845.160722732544,4474.04296875,4474.04296875,174648.1796875,8081.22265625,160970.03125,15.67,0,0,0.0,0,0
2026-04-30T22:12:42.544294,31166.0,97887.0,100.0,58.0,303.14,0.0,0.0,0.0,32.0,12288.0,0.0,33.33333333333333,656.0952663421631,12.067506033539152,836.7208242416382,4474.54296875,4474.54296875,174648.46875,8072.1328125,160970.03125,15.67,0,0,0.0,0,0
2026-04-30T22:12:43.584555,31166.0,97887.0,100.0,59.0,299.99,0.0,0.0,0.0,32.0,12288.0,0.0,33.33333333333333,656.0952663421631,12.067506033539152,836.7208242416382,4474.54296875,4474.54296875,174648.46875,8070.33203125,160970.03125,15.67,0,0,0.0,0,0
2026-04-30T22:12:44.615488,31166.0,97887.0,100.0,59.0,300.05,0.0,0.0,0.0,48.0,28672.0,0.0,42.857142857142854,942.4931208292643,12.67349942225135,1132.2197914123535,4475.04296875,4475.04296875,174649.46875,8069.07421875,160970.03125,15.67,0,0,0.0,0,0
2026-04-30T22:12:45.649853,31166.0,97887.0,100.0,60.0,299.99,0.0,0.0,0.0,48.0,28672.0,0.0,42.857142857142854,942.4931208292643,12.67349942225135,1132.2197914123535,4475.04296875,4475.04296875,174649.46875,8063.01171875,160970.03125,15.67,0,0,0.0,0,0
2026-04-30T22:12:46.681010,31166.0,97887.0,100.0,61.0,299.96,52.52051582649473,1.0,0.0,50.0,53248.0,0.0,65.0,1160.0905656814575,12.720853304136138,1306.086242198944,4475.79296875,4475.79296875,174649.46875,8070.5546875,160970.03125,15.67,0,0,0.0,0,0
