timestamp,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_temp_c,gpu_power_w,kv_cache_pct,requests_running,requests_waiting,gen_tokens_total,prompt_tokens_total,preemptions,prefix_cache_hit_rate,ttft_avg_ms,itl_avg_ms,e2e_avg_ms,cpu_mem_rss_mb,cpu_mem_rss_peak_mb,cpu_mem_vms_mb,host_mem_used_mb,host_mem_total_mb,weight_mem_gib,kv_cache_capacity_gib,kv_mem_used_gib,kv_to_weight_ratio,kv_bytes_per_token,tokens_in_flight
2026-04-25T21:44:42.228009,25505.0,97887.0,0.0,45.0,46.46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4135.41015625,4135.41015625,174298.09765625,8835.45703125,160970.03125,9.38,0,0,0.0,0,0
2026-04-25T21:44:43.284682,25505.0,97887.0,0.0,45.0,44.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4135.41015625,4135.41015625,174298.09765625,8921.578125,160970.03125,9.38,0,0,0.0,0,0
2026-04-25T21:44:44.324987,25505.0,97887.0,0.0,44.0,43.82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4135.41015625,4135.41015625,174298.09765625,8923.31640625,160970.03125,9.38,0,0,0.0,0,0
2026-04-25T21:44:45.375923,25505.0,97887.0,0.0,44.0,43.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4135.41015625,4135.41015625,174298.09765625,9159.234375,160970.03125,9.38,0,0,0.0,0,0
2026-04-25T21:44:46.456228,25505.0,97887.0,0.0,44.0,43.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4135.41015625,4135.41015625,174298.09765625,9253.7578125,160970.03125,9.38,0,0,0.0,0,0
2026-04-25T21:44:47.502206,25505.0,97887.0,0.0,44.0,37.87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4135.41015625,4135.41015625,174298.09765625,9350.703125,160970.03125,9.38,0,0,0.0,0,0
2026-04-25T21:44:48.551661,25505.0,97887.0,0.0,44.0,32.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4135.41015625,4135.41015625,174298.09765625,9352.5,160970.03125,9.38,0,0,0.0,0,0
2026-04-25T21:44:49.603493,25505.0,97887.0,1.0,43.0,20.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4135.41015625,4135.41015625,174298.09765625,9358.76171875,160970.03125,9.38,0,0,0.0,0,0
2026-04-25T21:44:50.647089,25505.0,97887.0,1.0,43.0,20.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4135.41015625,4135.41015625,174298.09765625,9355.3828125,160970.03125,9.38,0,0,0.0,0,0
2026-04-25T21:44:51.807837,25505.0,97887.0,0.0,43.0,19.61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4135.41015625,4135.41015625,174298.09765625,9352.9453125,160970.03125,9.38,0,0,0.0,0,0
