timestamp,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_temp_c,gpu_power_w,kv_cache_pct,requests_running,requests_waiting,gen_tokens_total,prompt_tokens_total,preemptions,prefix_cache_hit_rate,ttft_avg_ms,itl_avg_ms,e2e_avg_ms,cpu_mem_rss_mb,cpu_mem_rss_peak_mb,cpu_mem_vms_mb,host_mem_used_mb,host_mem_total_mb,weight_mem_gib,kv_cache_capacity_gib,kv_mem_used_gib,kv_to_weight_ratio,kv_bytes_per_token,tokens_in_flight
2026-04-27T08:13:04.001773,14970.0,97887.0,0.0,37.0,41.71,0,0,0,0,0,0,0,0,0,0,1208.2109375,1208.2109375,16101.9921875,4901.95703125,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:05.033956,0.0,97887.0,0.0,37.0,25.1,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,4124.2890625,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:06.063970,0.0,97887.0,0.0,37.0,14.73,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,4122.25390625,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:07.094855,0.0,97887.0,0.0,36.0,10.4,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,4124.02734375,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:08.129552,0.0,97887.0,0.0,36.0,7.48,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,4134.02734375,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:09.160683,0.0,97887.0,0.0,36.0,7.64,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,4125.3984375,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:10.191105,0.0,97887.0,0.0,36.0,7.55,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,4222.23828125,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:11.226227,0.0,97887.0,0.0,36.0,7.51,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,4226.35546875,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:12.257726,0.0,97887.0,0.0,36.0,7.32,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,4459.12890625,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:13.292602,0.0,97887.0,0.0,36.0,7.2,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,4569.2734375,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:14.326715,0.0,97887.0,0.0,36.0,7.24,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,4646.3359375,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:15.362978,0.0,97887.0,0.0,36.0,7.37,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,4721.7734375,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:16.397797,0.0,97887.0,0.0,36.0,7.36,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,4836.25390625,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:17.429368,0.0,97887.0,0.0,36.0,7.14,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,5128.83203125,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:18.458623,0.0,97887.0,0.0,36.0,7.3,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,5236.6484375,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:19.492896,0.0,97887.0,0.0,36.0,6.76,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,5323.81640625,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:20.526615,0.0,97887.0,0.0,36.0,6.82,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,5424.265625,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:21.556021,640.0,97887.0,11.0,36.0,15.2,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,5605.1875,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:22.589991,1700.0,97887.0,14.0,37.0,66.72,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,5975.0703125,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:23.618181,1700.0,97887.0,0.0,37.0,65.9,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,5974.0078125,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:24.653253,1700.0,97887.0,0.0,37.0,64.6,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,5986.05859375,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:25.682548,1700.0,97887.0,0.0,37.0,64.63,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,5996.1875,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:26.711656,1700.0,97887.0,0.0,37.0,64.63,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,6008.88671875,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:27.741837,1992.0,97887.0,54.0,37.0,81.52,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,6017.5703125,160970.03125,0,0,0,0,0,0
2026-04-27T08:13:28.779757,2566.0,97887.0,0.0,38.0,116.13,0,0,0,0,0,0,0,0,0,0,0,1208.2109375,0,6230.82421875,160970.03125,0,0,0,0,0,0
