timestamp,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_temp_c,gpu_power_w,kv_cache_pct,requests_running,requests_waiting,gen_tokens_total,prompt_tokens_total,preemptions,prefix_cache_hit_rate,ttft_avg_ms,itl_avg_ms,e2e_avg_ms
2026-03-13T13:52:51.119382,80014.0,97887.0,100.0,60.0,300.0,0.6837098692033305,1.0,0.0,312.0,41.0,0.0,0.0,335.5286121368408,50.84171013183354,0
2026-03-13T13:52:53.154450,80014.0,97887.0,100.0,61.0,299.98,0.7431629013079699,1.0,0.0,352.0,41.0,0.0,0.0,335.5286121368408,50.89588804843194,0
2026-03-13T13:52:55.195622,80014.0,97887.0,100.0,62.0,300.04,0.8026159334126093,1.0,0.0,391.0,41.0,0.0,0.0,335.5286121368408,50.95296161538826,0
2026-03-13T13:52:57.230969,80014.0,97887.0,100.0,63.0,299.97,0.8917954815695572,1.0,0.0,431.0,41.0,0.0,0.0,335.5286121368408,51.014102704653475,0
2026-03-13T13:52:59.266108,80014.0,97887.0,100.0,64.0,299.97,0.9512485136741966,1.0,0.0,470.0,41.0,0.0,0.0,335.5286121368408,51.0787479424311,0
2026-03-13T13:53:01.301895,80014.0,97887.0,100.0,65.0,299.96,1.0404280618311557,1.0,0.0,509.0,41.0,0.0,0.0,335.5286121368408,51.14263336220281,0
2026-03-13T13:53:03.337742,80014.0,97887.0,100.0,66.0,300.02,1.099881093935795,1.0,0.0,549.0,41.0,0.0,0.0,335.5286121368408,51.200689965332,0
2026-03-13T13:53:05.372672,80014.0,97887.0,100.0,67.0,300.05,1.189060642092743,1.0,0.0,588.0,41.0,0.0,0.0,335.5286121368408,51.25787712095313,0
2026-03-13T13:53:07.402388,80014.0,97887.0,100.0,67.0,300.01,1.2485136741973824,1.0,0.0,626.0,41.0,0.0,0.0,335.5286121368408,51.31570760799805,0
2026-03-13T13:53:09.459446,80014.0,97887.0,100.0,68.0,299.99,1.3376932223543414,1.0,0.0,666.0,41.0,0.0,0.0,335.5286121368408,51.373897890223994,0
2026-03-13T13:53:11.491503,80014.0,97887.0,100.0,70.0,300.02,1.4863258026159287,1.0,0.0,744.0,41.0,0.0,0.0,335.5286121368408,51.486455407804854,0
2026-03-13T13:53:13.523204,80014.0,97887.0,100.0,71.0,299.99,1.545778834720568,1.0,0.0,783.0,41.0,0.0,0.0,335.5286121368408,51.53682561892783,0
2026-03-13T13:53:15.555120,80014.0,97887.0,100.0,71.0,299.97,1.6052318668252075,1.0,0.0,821.0,41.0,0.0,0.0,335.5286121368408,51.586147150001345,0
2026-03-13T13:53:17.589505,80014.0,97887.0,100.0,72.0,300.01,1.6944114149821665,1.0,0.0,860.0,41.0,0.0,0.0,335.5286121368408,51.63696305820546,0
2026-03-13T13:53:19.630710,80014.0,97887.0,100.0,72.0,299.95,1.7538644470868059,1.0,0.0,898.0,41.0,0.0,0.0,335.5286121368408,51.68694160089123,0
2026-03-13T13:53:21.670001,80014.0,97887.0,100.0,73.0,299.99,1.8430439952437538,1.0,0.0,937.0,41.0,0.0,0.0,335.5286121368408,51.74070794337473,0
2026-03-13T13:53:23.709242,80014.0,97887.0,100.0,74.0,299.97,1.9024970273483932,1.0,0.0,975.0,41.0,0.0,0.0,335.5286121368408,51.793645573923065,0
2026-03-13T13:53:25.758031,80014.0,97887.0,100.0,74.0,299.99,1.9619500594530326,1.0,0.0,1014.0,41.0,0.0,0.0,335.5286121368408,51.84773661105789,0
2026-03-13T13:53:27.803431,80014.0,97887.0,100.0,74.0,299.95,2.0511296076099916,1.0,0.0,1052.0,41.0,0.0,0.0,335.5286121368408,51.90232261465195,0
