timestamp,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_temp_c,gpu_power_w,kv_cache_pct,requests_running,requests_waiting,gen_tokens_total,prompt_tokens_total,preemptions,prefix_cache_hit_rate,ttft_avg_ms,itl_avg_ms,e2e_avg_ms,cpu_mem_rss_mb,cpu_mem_rss_peak_mb,cpu_mem_vms_mb,host_mem_used_mb,host_mem_total_mb,weight_mem_gib,kv_cache_capacity_gib,kv_mem_used_gib,kv_to_weight_ratio,kv_bytes_per_token,tokens_in_flight
2026-04-26T20:33:48.337031,87684.0,97887.0,0.0,74.0,123.63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4199.26171875,4199.26171875,174589.0078125,11127.1640625,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:33:49.403015,87684.0,97887.0,0.0,73.0,85.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4199.26171875,4199.26171875,174589.0078125,11364.390625,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:33:50.455213,87684.0,97887.0,0.0,72.0,47.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4199.26171875,4199.26171875,174589.0078125,11453.59765625,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:33:51.549685,87684.0,97887.0,0.0,72.0,32.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4199.26171875,4199.26171875,174589.0078125,11494.8359375,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:33:52.587316,87684.0,97887.0,0.0,71.0,26.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4199.26171875,4199.26171875,174589.0078125,11555.58203125,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:33:53.623177,87684.0,97887.0,0.0,70.0,25.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4199.26171875,4199.26171875,174589.0078125,11642.84375,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:33:54.657585,87684.0,97887.0,0.0,70.0,25.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4199.26171875,4199.26171875,174589.0078125,11714.58203125,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:33:55.693887,87684.0,97887.0,0.0,69.0,25.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4199.26171875,4199.26171875,174589.0078125,11780.18359375,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:33:56.731228,87684.0,97887.0,0.0,69.0,25.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4199.26171875,4199.26171875,174589.0078125,11962.359375,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:33:57.766251,87684.0,97887.0,0.0,68.0,24.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4199.26171875,4199.26171875,174589.0078125,12873.875,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:33:58.800215,87684.0,97887.0,0.0,68.0,24.69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4199.26171875,4199.26171875,174589.0078125,12747.3671875,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:33:59.847236,87684.0,97887.0,24.0,67.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4265.01171875,4265.01171875,174644.2734375,12742.1484375,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:00.892562,88612.0,97887.0,100.0,72.0,263.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4400.76171875,4400.76171875,174815.328125,12872.27734375,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:01.929470,88612.0,97887.0,100.0,73.0,300.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4400.76171875,4400.76171875,174815.328125,12872.98046875,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:02.971608,88612.0,97887.0,100.0,74.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4400.76171875,4400.76171875,174815.328125,12874.046875,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:04.003505,88612.0,97887.0,100.0,74.0,299.99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4400.76171875,4400.76171875,174815.328125,12873.41015625,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:05.037783,88612.0,97887.0,100.0,75.0,299.97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4400.76171875,4400.76171875,174815.328125,12876.17578125,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:06.078104,88612.0,97887.0,100.0,74.0,299.99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4409.01171875,4409.01171875,174823.5625,12882.03125,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:07.110852,88612.0,97887.0,100.0,75.0,299.98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4409.01171875,4409.01171875,174823.5625,12884.46484375,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:08.141869,88614.0,97887.0,100.0,75.0,299.99,25.79384465070835,35.0,29.0,1.0,12.0,0.0,0.0,8039.499759674072,0,0,4409.26171875,4409.26171875,174823.65625,12886.828125,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:09.172796,88614.0,97887.0,100.0,76.0,299.96,25.79384465070835,35.0,29.0,1.0,12.0,0.0,0.0,8039.499759674072,0,0,4409.26171875,4409.26171875,174823.65625,12883.9375,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:10.206909,88614.0,97887.0,100.0,76.0,300.0,25.79384465070835,35.0,29.0,1.0,12.0,0.0,0.0,8039.499759674072,0,0,4409.26171875,4409.26171875,174823.65625,12884.92578125,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:11.238606,88614.0,97887.0,100.0,76.0,300.01,25.79384465070835,35.0,29.0,1.0,12.0,0.0,0.0,8039.499759674072,0,0,4409.26171875,4409.26171875,174823.65625,12885.11328125,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:12.272830,88614.0,97887.0,100.0,77.0,299.99,25.79384465070835,35.0,29.0,1.0,12.0,0.0,0.0,8039.499759674072,0,0,4409.26171875,4409.26171875,174823.65625,12887.2578125,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:13.307304,88614.0,97887.0,100.0,77.0,299.99,49.43820224719101,64.0,0.0,35.0,7877.0,0.0,0.0,12833.114827380461,4949.719514988828,0,4409.26171875,4409.26171875,174823.5625,12889.44140625,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:14.341714,88614.0,97887.0,100.0,77.0,300.0,49.43820224719101,64.0,0.0,35.0,7877.0,0.0,0.0,12833.114827380461,4949.719514988828,0,4409.26171875,4409.26171875,174823.5625,12890.828125,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:15.374713,88614.0,97887.0,100.0,77.0,299.92,50.65950170981925,63.0,0.0,414.0,15766.0,0.0,0.0,13677.162309793326,321.7248858630132,15319.263060887655,4409.26171875,4409.26171875,174824.65625,12891.5546875,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:16.406752,88614.0,97887.0,100.0,77.0,300.04,46.65363947239863,62.0,0.0,600.0,16872.0,0.0,0.0,13304.47016545196,351.43308421071816,16038.478987557546,4409.26171875,4409.26171875,174824.5625,12887.53515625,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:17.436723,88614.0,97887.0,100.0,77.0,300.02,46.604787493893504,62.0,0.0,724.0,17271.0,0.0,0.0,12772.573709487915,342.0826403976582,16341.571039623685,4409.26171875,4409.26171875,174824.65625,12887.49609375,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:18.467658,88614.0,97887.0,100.0,78.0,299.97,49.38935026868588,64.0,0.0,849.0,18546.0,0.0,0.0,12456.532925367355,395.7463388711682,16341.571039623685,4409.26171875,4409.26171875,174824.5625,12887.3203125,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:19.499196,88614.0,97887.0,100.0,78.0,299.91,44.79726428920371,63.0,0.0,2110.0,20310.0,0.0,0.0,11010.384449144689,260.29352836291747,14154.020083578009,4409.26171875,4409.26171875,174824.5625,12891.19921875,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:20.530625,88614.0,97887.0,100.0,79.0,299.98,44.35759648265755,63.0,0.0,2360.0,20997.0,0.0,0.0,10652.929507984834,260.22145368998673,13405.388376929544,4409.26171875,4409.26171875,174824.5625,12894.40234375,160970.03125,71.33,0,0,0.0,0,0
2026-04-26T20:34:21.563856,88614.0,97887.0,100.0,79.0,299.98,44.992672203224224,63.0,0.0,2866.0,21249.0,0.0,0.0,10421.330145035667,234.64838169505623,14387.791604995728,4409.26171875,4409.26171875,174824.5625,12887.453125,160970.03125,71.33,0,0,0.0,0,0
